ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,POBMAS,POBFEM,P_0A2,P_18YMAS,P_3A5,P_6A11,P_8A14,P_15A17,P_12A14,REL_H_M,PROM_HNV,PNACENT,PNACOE,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,TOTHOG,POBHOG,T_VIVHAB
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,021,63,33,30,0,52,6,3,3,*,0,110,2.86,44,10,18,18,9,14,63,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,022,295,143,152,15,190,15,24,30,12,12,94.08,1.99,219,47,82,105,27,70,268,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0065,023,225,106,119,14,163,11,13,17,11,10,89.08,1.73,170,46,77,75,32,50,222,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0084,000,2844,1369,1475,92,2085,115,241,300,141,140,92.81,2.08,2281,481,952,1121,256,752,2814,762
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,001,131,67,64,*,93,8,15,19,3,8,104.69,2.78,111,17,40,51,13,37,128,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,002,134,71,63,5,100,6,6,10,10,7,112.70,2.25,114,20,43,55,19,33,134,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,003,209,109,100,6,144,9,21,27,16,10,109,2.11,171,35,70,77,22,56,206,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,004,179,79,100,6,136,12,8,7,14,3,79,1.99,155,23,60,76,17,48,179,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,005,116,55,61,5,78,4,13,18,8,8,90.16,2.33,95,20,40,42,12,32,116,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,006,245,110,135,10,175,10,21,29,12,14,81.48,1.79,203,35,92,95,14,52,242,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,007,115,60,55,3,87,3,9,14,5,8,109.09,2.15,93,21,40,52,8,33,115,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,008,100,53,47,3,76,7,8,9,*,4,112.77,2.11,71,21,25,46,6,27,100,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,009,174,85,89,5,134,7,7,11,7,8,95.51,1.69,134,34,65,71,13,43,168,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,010,167,79,88,3,126,5,18,17,9,6,89.77,2.03,131,27,62,60,14,46,167,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,011,172,77,95,4,129,5,14,19,8,9,81.05,2.10,144,25,63,62,21,48,169,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,012,143,77,66,4,105,*,11,18,6,9,116.67,2.04,118,19,54,55,11,39,137,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,013,119,56,63,0,97,3,12,12,*,5,88.89,2.49,98,18,39,47,18,31,119,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,014,133,57,76,4,100,11,10,12,3,5,75,2.34,100,28,30,60,11,35,133,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,015,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,016,146,74,72,6,102,5,17,16,7,6,102.78,2.38,110,28,41,59,10,44,143,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,017,120,55,65,5,87,*,14,13,5,7,84.62,1.98,93,23,34,52,11,35,120,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,018,29,12,17,*,21,*,3,*,*,0,70.59,1,18,11,13,5,5,9,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,019,121,62,59,5,83,8,12,15,5,5,105.08,2.26,87,26,39,40,10,26,118,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,020,124,58,66,6,96,*,10,10,5,6,87.88,2.04,100,24,41,56,10,33,124,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,021,147,63,84,8,104,5,7,16,12,11,75,1.59,120,22,56,52,11,40,147,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0084,022,16,7,9,0,9,*,5,6,0,*,77.78,2.67,12,3,4,6,0,3,16,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0099,000,4239,2032,2207,177,3005,176,413,476,202,199,92.07,2.11,3296,707,1249,1639,403,1083,4176,1104
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,001,137,64,73,3,109,6,10,10,7,*,87.67,2.38,103,34,46,52,20,34,137,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,002,109,54,55,3,82,*,13,16,5,4,98.18,1.87,82,18,30,42,10,33,109,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,003,162,74,88,5,113,7,17,19,7,8,84.09,1.92,102,28,42,52,17,44,159,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,004,128,62,66,3,96,8,9,11,4,8,93.94,1.55,106,14,37,53,16,35,128,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,005,225,99,126,11,161,7,9,23,18,16,78.57,1.67,142,36,71,78,12,61,222,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,006,351,173,178,9,252,8,32,47,20,21,97.19,2.15,249,89,128,124,39,89,342,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,007,436,202,234,20,307,12,50,58,11,24,86.32,2.13,371,51,129,163,50,108,424,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,008,101,52,49,*,68,5,7,11,*,8,106.12,2.19,72,17,28,42,5,23,92,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,009,150,72,78,7,102,10,18,19,6,7,92.31,2.20,111,16,37,51,14,38,150,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,010,137,57,80,6,115,3,6,3,6,*,71.25,2.04,120,16,57,47,17,33,137,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,011,136,64,72,4,92,8,17,13,7,5,88.89,2.68,99,15,34,44,13,32,133,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,012,193,88,105,7,132,10,18,25,10,10,83.81,2.26,130,41,43,86,10,59,187,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,013,79,43,36,0,65,*,4,6,6,*,119.44,2.12,58,21,30,34,9,27,79,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,016,128,56,72,4,92,5,12,14,7,5,77.78,2.07,93,26,38,50,12,37,125,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,017,148,57,91,9,105,7,13,14,5,9,62.64,2.05,125,21,35,67,16,40,148,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,018,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,019,167,80,87,12,112,13,17,18,6,7,91.95,1.86,145,22,43,71,11,39,167,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,020,61,33,28,3,44,4,6,6,*,3,117.86,2.27,43,15,16,27,4,15,61,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,021,76,36,40,*,51,*,7,11,5,5,90,2.27,60,11,22,30,7,20,73,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,022,270,134,136,14,191,12,27,30,13,13,98.53,2,240,30,87,108,22,59,270,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,024,92,49,43,5,66,*,9,11,5,5,113.95,2.05,73,19,27,44,4,21,92,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,025,366,181,185,14,257,19,47,47,14,12,97.84,2.30,282,81,98,142,43,102,363,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,026,64,30,34,*,45,*,8,8,5,3,88.24,1.40,56,8,24,25,4,15,64,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,027,84,46,38,6,53,6,11,11,4,4,121.05,2.32,76,8,20,37,4,21,84,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,028,119,54,65,7,85,4,8,10,7,5,83.08,2.40,98,18,34,49,14,27,116,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,029,32,17,15,3,23,*,*,*,*,*,113.33,2,24,8,8,13,5,8,32,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,030,18,10,8,0,9,*,4,5,*,*,125,2.33,16,*,5,6,*,5,18,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,031,57,31,26,*,38,*,6,7,6,3,119.23,3.14,52,5,28,13,6,9,57,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,033,27,15,12,0,19,*,*,*,*,*,125,2.30,19,5,7,10,4,6,24,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,034,83,46,37,10,52,3,10,7,4,*,124.32,2.17,73,5,19,36,*,18,80,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,035,29,15,14,0,21,*,6,*,*,0,107.14,3,22,7,8,8,6,8,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,036,70,36,34,5,46,3,7,9,6,3,105.88,1.82,51,19,17,33,5,16,70,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0099,037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0101,000,1531,734,797,40,1109,42,107,126,68,53,92.10,1.83,1201,200,500,548,167,392,1420,429
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,001,51,26,25,*,42,*,4,4,0,*,104,2.04,46,5,13,20,11,16,51,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,002,46,21,25,0,29,*,6,8,*,*,84,1.42,36,4,16,12,5,12,40,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,003,63,36,27,*,49,0,*,*,6,*,133.33,2.24,52,6,26,19,9,17,60,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,004,97,43,54,3,68,4,4,7,3,6,79.63,1.58,70,18,39,28,10,25,88,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,005,66,28,38,*,47,0,8,6,5,*,73.68,2.43,50,13,23,22,8,17,63,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,006,47,27,20,*,38,0,3,3,3,*,135,1.44,38,9,17,26,0,14,47,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,007,61,30,31,*,44,*,8,5,*,0,96.77,1.83,52,6,15,27,4,12,58,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,008,50,21,29,*,30,0,6,9,0,4,72.41,1.79,32,6,12,14,6,11,41,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,009,48,26,22,0,34,4,5,6,0,*,118.18,1.72,34,11,9,22,5,17,45,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,010,66,30,36,*,47,4,*,3,*,3,83.33,1.87,45,14,21,25,6,16,60,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,011,47,21,26,*,34,*,6,5,*,0,80.77,1.90,38,6,13,17,6,14,44,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,012,38,21,17,0,17,0,*,3,3,*,123.53,1.89,18,4,12,7,3,7,23,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,013,22,8,14,0,17,*,*,*,*,*,57.14,0.92,16,6,7,10,3,7,22,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,014,17,9,8,0,15,0,*,*,0,*,112.50,3,13,4,5,7,4,8,17,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,015,28,15,13,*,20,*,*,*,*,0,115.38,2,21,4,10,10,*,6,25,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,016,21,11,10,*,16,0,0,0,0,0,110,2.50,14,4,6,6,4,6,18,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,017,110,53,57,3,83,3,9,10,5,4,92.98,2.12,99,7,37,42,12,25,107,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,018,82,42,40,3,59,0,7,7,*,*,105,2.03,65,8,25,24,14,14,73,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,020,38,19,19,*,29,*,*,4,*,3,100,2,34,4,16,16,*,9,38,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,021,22,8,14,0,18,*,*,3,0,*,57.14,1.27,17,5,7,8,4,8,22,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,022,57,29,28,0,43,0,7,7,5,*,103.57,2.22,47,10,19,23,8,17,57,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,024,12,5,7,0,9,0,0,0,0,0,71.43,1.50,8,*,5,4,0,3,9,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,026,37,20,17,*,22,5,*,*,*,0,117.65,1.64,28,3,8,12,3,8,31,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,027,113,50,63,*,94,5,5,6,6,*,79.37,1.65,104,9,57,37,8,29,113,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,028,46,25,21,0,40,*,*,3,*,*,119.05,1.95,35,11,17,18,7,16,46,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,029,69,25,44,*,46,*,4,5,6,3,56.82,1.30,47,5,25,14,7,17,63,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,030,14,6,8,0,13,*,0,0,0,0,75,1.71,11,3,*,8,3,4,14,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,031,24,10,14,*,20,*,*,*,0,0,71.43,1.75,21,3,*,16,*,5,24,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,032,23,13,10,*,14,*,*,4,*,*,130,1.33,22,*,7,10,*,7,23,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,036,8,5,3,0,7,0,*,*,0,0,166.67,2.67,6,*,*,*,3,3,8,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,037,33,14,19,*,21,0,*,3,*,3,73.68,1.57,25,*,11,10,4,6,27,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,038,29,16,13,3,18,0,4,*,*,0,123.08,1.67,23,3,4,14,*,6,26,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0101,039,46,21,25,*,26,*,*,4,5,*,84,1.76,34,3,12,18,3,10,37,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0116,000,4258,2102,2156,211,2965,224,411,477,206,199,97.50,2.07,3458,710,1307,1654,384,1110,4216,1124
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,003,398,202,196,21,276,19,42,48,20,17,103.06,2.09,356,39,117,160,35,109,395,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,004,153,73,80,4,115,6,16,19,6,6,91.25,2.35,135,18,52,57,18,50,153,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,005,163,87,76,14,104,14,19,18,5,7,114.47,2.14,139,24,42,58,16,40,163,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,006,120,65,55,5,83,7,15,12,6,4,118.18,2.30,105,15,38,49,6,31,120,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,007,172,79,93,8,117,11,14,20,9,10,84.95,1.88,139,29,54,68,12,46,169,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,008,91,46,45,4,66,*,8,11,7,5,102.22,2.32,61,28,29,40,8,23,91,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,010,545,266,279,26,371,31,53,67,24,28,95.34,2.19,383,146,162,192,69,150,533,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,011,217,103,114,9,167,6,16,20,8,8,90.35,1.97,200,14,81,81,21,64,214,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,012,373,185,188,17,269,19,34,40,16,18,98.40,1.91,291,81,110,163,30,112,373,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,013,260,131,129,5,204,14,17,17,14,3,101.55,2.15,209,46,84,104,33,67,257,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,014,169,72,97,8,112,12,18,25,7,12,74.23,2.13,149,19,56,61,14,43,169,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,015,232,110,122,16,155,14,28,23,13,6,90.16,2.06,206,23,68,85,21,46,232,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,016,170,84,86,4,121,7,17,16,6,6,97.67,1.72,128,28,62,53,14,38,161,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,017,166,81,85,10,123,5,4,16,9,12,95.29,1.80,120,43,59,71,14,46,163,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,019,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,020,208,91,117,10,150,10,22,22,7,9,77.78,2.21,176,32,58,84,24,64,208,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,023,179,91,88,5,123,11,18,22,7,12,103.41,2.18,147,20,52,79,8,39,176,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,024,137,67,70,5,95,8,17,17,4,8,95.71,2,105,20,33,57,10,35,137,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,025,84,45,39,5,52,4,9,11,8,3,115.38,1.94,60,21,22,29,12,17,81,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,026,175,95,80,20,101,11,15,21,14,14,118.75,2.36,142,33,57,65,6,37,175,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,028,109,57,52,4,73,8,14,15,4,6,109.62,1.89,89,17,23,51,7,23,109,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0116,029,136,71,65,11,87,6,15,17,12,5,109.23,1.65,117,14,47,47,6,29,136,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,0135,000,10874,5159,5715,429,7771,464,902,1001,430,414,90.27,1.18,8306,1615,2980,4519,798,3697,10395,3852
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,002,64,35,29,4,43,3,4,7,6,4,120.69,1.74,40,21,20,31,*,17,64,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,005,273,133,140,13,169,14,35,41,25,17,95,1.41,187,84,69,107,23,61,273,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,006,135,64,71,8,92,8,11,13,10,6,90.14,2.19,90,41,33,72,3,29,135,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,007,95,51,44,10,62,3,13,14,3,4,115.91,1.94,60,32,18,47,4,23,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,010,8,4,4,*,6,0,*,0,0,0,100,1.67,7,*,0,6,0,3,8,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,013,9,6,3,0,6,*,*,*,0,*,200,2,9,0,*,4,*,3,9,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,014,429,198,231,15,310,20,45,48,24,15,85.71,1.82,378,47,126,172,50,127,429,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,019,161,87,74,6,125,7,13,10,3,4,117.57,1.47,148,7,41,72,18,51,158,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,022,163,62,101,9,110,16,12,13,9,7,61.39,1.36,126,37,50,62,13,33,146,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,031,1145,518,627,32,880,34,88,113,49,61,82.62,1.18,900,182,378,492,74,398,1145,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,041,274,133,141,10,219,9,16,22,8,12,94.33,1,193,67,110,93,36,101,274,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,042,266,123,143,13,184,21,22,20,7,7,86.01,0.95,195,44,71,111,16,98,254,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,044,751,343,408,18,547,46,73,73,34,27,84.07,1.18,627,106,221,321,66,261,745,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,045,465,204,261,16,331,25,49,40,23,12,78.16,0.96,376,47,128,189,36,171,456,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,047,662,335,327,30,493,18,55,61,31,26,102.45,1.17,553,90,189,302,57,237,653,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,048,256,120,136,13,180,5,19,30,14,13,88.24,1.10,196,44,84,103,20,82,244,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,049,1132,560,572,49,821,58,93,110,48,51,97.90,1.18,944,169,367,483,67,394,1120,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,050,732,336,396,41,501,27,59,62,24,20,84.85,1.02,558,95,182,282,73,271,672,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,051,444,211,233,16,311,24,44,42,21,13,90.56,1.16,306,47,86,162,27,152,429,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,052,748,351,397,21,488,25,72,78,28,30,88.41,1.15,585,68,188,308,50,232,664,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,053,894,410,484,26,691,25,71,87,32,40,84.71,1.21,628,104,228,328,73,320,885,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,054,217,107,110,6,103,8,15,12,7,3,97.27,1.15,118,24,38,66,9,51,142,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,055,95,46,49,6,64,*,12,15,5,6,93.88,2.55,77,18,30,38,7,24,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,0135,057,495,230,265,28,374,21,30,29,6,12,86.79,0.99,347,104,127,221,38,195,471,*
